formula,target,oxidation_states
Al1Ti1,1.845098040014257,[]
Mg2O8S2,1.6812412373755872,"({'Mg': 2.0, 'O': -2.0, 'S': 6.0},)"
B2Cu2Se4,1.6901960800285136,"{'B': 3.0, 'Cu': 1.0, 'Se': -2.0}"
Er4F12,1.6434526764861874,"({'Er': 3.0, 'F': -1.0},)"
Li4O6Pd2,1.7558748556724917,"({'Li': 1.0, 'O': -2.0, 'Pd': 4.0},)"
Lu1O2Rb1,1.724275869600789,"({'Lu': 3.0, 'O': -2.0, 'Rb': 1.0},)"
As4Nb2,1.954242509439325,"{'As': -2.5, 'Nb': 5.0}"
Re2Ti1W1,2.1643528557844367,[]
Si2Sr2Zn2,1.5910646070264989,"({'Si': -4.0, 'Sr': 2.0, 'Zn': 2.0},)"
Li3Pd1,1.1087419721069531,[]
Ba3Bi3Na3,1.2041199826559248,[]
Ag2K4Sb2,0.9542425094393248,"({'Ag': 1.0, 'K': 1.0, 'Sb': -3.0},)"
Al4Na4O8,1.8108477311646396,"({'Al': 3.0, 'Na': 1.0, 'O': -2.0},)"
Al2Ba3Sn2,1.3010299956639813,[]
Al2K4Na2P4,1.230448921378274,"({'Al': 3.0, 'K': 1.0, 'Na': 1.0, 'P': -3.0},)"
K1O2Y1,1.6989700043360187,"({'K': 1.0, 'O': -2.0, 'Y': 3.0},)"
As1B1O4,1.6127838567197357,"({'As': 5.0, 'B': 3.0, 'O': -2.0},)"
Au2Rb2S2,0.7781512503836436,"{'Au': 1.0, 'Rb': 1.0, 'S': -2.0}"
Al1Mn2Nb1,1.99563519459755,[]
As6Ca6,1.462397997898956,"({'As': -2.0, 'Ca': 2.0},)"
Ba6N2Na2,0.4771212547196624,[]
F6Sb1Tl1,0.7781512503836436,"{'F': -1.0, 'Sb': 5.0, 'Tl': 1.0}"
Nb1Os2Sc1,2.0569048513364727,"({'Nb': 2.0, 'Os': -2.0, 'Sc': 2.0},)"
Ba1Ge2Li2Mg2,1.4771212547196624,[]
Ba1F6Ti1,1.3424226808222062,"({'Ba': 2.0, 'F': -1.0, 'Ti': 4.0},)"
Ba1F6Sn1,1.3010299956639813,"({'Ba': 2.0, 'F': -1.0, 'Sn': 4.0},)"
Li4Na4Te4,1.2041199826559248,"({'Li': 1.0, 'Na': 1.0, 'Te': -2.0},)"
Cu2Na4P2,1.3010299956639813,"({'Cu': 1.0, 'Na': 1.0, 'P': -3.0},)"
Au3K2,1.1760912590556811,[]
