formula,target,oxidation_states
Ag2Ca1Ge2,1.7075701760979365,[]
Ba1Ge2Mg2,1.6334684555795864,[]
Ba1Mg2Si2,1.6901960800285136,[]
Pd4Se6Tl2,1.3222192947339193,"{'Pd': 2.5, 'Se': -2.0, 'Tl': 1.0}"
Au2O4Rb2,1.4471580313422192,"({'Au': 3.0, 'O': -2.0, 'Rb': 1.0},)"
C10Y8,2.0043213737826417,"({'C': -2.4, 'Y': 3.0},)"
As2Er2O2Zn2,1.8864907251724816,"({'As': -3.0, 'Er': 3.0, 'O': -2.0, 'Zn': 2.0},)"
Cs1Cu3S2,1.1760912590556811,"({'Cs': 1.0, 'Cu': 1.0, 'S': -2.0},)"
Cs2Cu1F6K1,1.5185139398778875,"({'Cs': 1.0, 'Cu': 3.0, 'F': -1.0, 'K': 1.0},)"
Co4P4Zr4,2.285557309007774,"({'Co': 1.0, 'P': -3.0, 'Zr': 2.0},)"
Cd2Na6,1.0791812460476249,[]
Rh4Si4Ti4,2.271841606536499,[]
Ba6Fe2N6,1.5185139398778875,"{'Ba': 2.0, 'Fe': 3.0, 'N': -3.0}"
Er1O2Rb1,1.9138138523837167,"({'Er': 3.0, 'O': -2.0, 'Rb': 1.0},)"
Dy1O2Rb1,1.9030899869919435,"({'Dy': 3.0, 'O': -2.0, 'Rb': 1.0},)"
Na5O6Re1,1.812913356642856,"({'Na': 1.0, 'O': -2.0, 'Re': 7.0},)"
F4K2Zn1,1.6434526764861874,"({'F': -1.0, 'K': 1.0, 'Zn': 2.0},)"
K4O4Zn2,1.6334684555795864,"({'K': 1.0, 'O': -2.0, 'Zn': 2.0},)"
Ag2As2Sr2,1.6020599913279625,"({'Ag': 1.0, 'As': -3.0, 'Sr': 2.0},)"
Cu1Tm1,1.880813592280792,[]
Mn3Sc3Si3,2.071882007306125,"({'Mn': 2.0, 'Sc': 2.0, 'Si': -4.0},)"
Fe3Ge3Sc3,2.0043213737826417,[]
Pt4S6Tl2,1.462397997898956,"{'Pt': 2.5, 'S': -2.0, 'Tl': 1.0}"
Al4O12Sm4,2.257678574869185,"({'Al': 3.0, 'O': -2.0, 'Sm': 3.0},)"
F12Sm4,2.0492180226701806,"({'F': -1.0, 'Sm': 3.0},)"
Bi4K2,1.4771212547196624,[]
Al2Sn2Sr3,1.5563025007672873,[]
Al3Si2Y2,1.934498451243568,[]
As2Sr1Zn2,1.7323937598229686,"({'As': -3.0, 'Sr': 2.0, 'Zn': 2.0},)"
F8Na2Y2,1.8061799739838869,"({'F': -1.0, 'Na': 1.0, 'Y': 3.0},)"
Cr2P8,2.093421685162235,"{'Cr': 3.0, 'P': -0.75}"
Co2Ga1Mn1,2.2787536009528293,[]
B4Rh5Sr2,2.1702617153949566,[]
Mg2O14Si4Sr4,1.934498451243568,"({'Mg': 2.0, 'O': -2.0, 'Si': 4.0, 'Sr': 2.0},)"
Ba2Sn2,1.4471580313422192,[]
F6Pt1Zn1,1.5440680443502757,"({'F': -1.0, 'Pt': 4.0, 'Zn': 2.0},)"
Ca1F6Pt1,1.1760912590556811,"({'Ca': 2.0, 'F': -1.0, 'Pt': 4.0},)"
Ag2Sn2Tm2,1.8417036495660477,[]
B4C4Sm2,2.2329961103921536,"{'B': 3.0, 'C': -4.0, 'Sm': 2.0}"
Cd2Sb2Sr1,1.568201724066995,"({'Cd': 2.0, 'Sb': -3.0, 'Sr': 2.0},)"
B4Co4Mo4,2.4842998393467863,"({'B': -3.0, 'Co': 1.0, 'Mo': 2.0},)"
Ag1Sc2Tl1,1.8573324964312683,[]
Al2Hg1Te4,1.414973347970818,"{'Al': 3.0, 'Hg': 2.0, 'Te': -2.0}"
Sb2Sr1Zn2,1.6232492903979006,"({'Sb': -3.0, 'Sr': 2.0, 'Zn': 2.0},)"
Ba1P2Zn2,1.740362689494244,"({'Ba': 2.0, 'P': -3.0, 'Zn': 2.0},)"
Pd8Sb4,2.103803720955957,[]
Cd2Sb2Yb1,1.6127838567197357,"({'Cd': 2.0, 'Sb': -3.0, 'Yb': 2.0},)"
As1Y1,1.8750612633917,"({'As': -3.0, 'Y': 3.0},)"
Ge3Ru3Sc3,2.184691430817599,[]
Au4Sb8,1.8512583487190752,"{'Au': 0.0, 'Sb': 0.0}"
F4Tl4,0.6020599913279624,"({'F': -1.0, 'Tl': 1.0},)"
Ba2Cu4O4,1.7634279935629371,"({'Ba': 2.0, 'Cu': 1.0, 'O': -2.0},)"
B2Ca3Ni7,2.012837224705172,[]
Ge2Sr1Zn2,1.740362689494244,[]
Au2Sc2Si2,2.0530784434834195,"{'Au': 1.0, 'Sc': 3.0, 'Si': -4.0}"
F6In1K2Na1,2.0170333392987803,"({'F': -1.0, 'In': 3.0, 'K': 1.0, 'Na': 1.0},)"
O4S2Sc4,2.146128035678238,"{'O': -2.0, 'S': -2.0, 'Sc': 3.0}"
Mg2Ni3P1,2.113943352306837,[]
Cd1Cu4Er1,1.9493900066449128,[]
Mn3Si1,2.3096301674258988,[]
Ge8Li30,1.4471580313422192,[]
Al6Cu3Yb3,1.8325089127062364,[]
Ag1Br3Cs1,1.414973347970818,"({'Ag': 2.0, 'Br': -1.0, 'Cs': 1.0},)"
P2S8Sc2,0.9030899869919436,"{'P': 5.0, 'S': -2.0, 'Sc': 3.0}"
Au2Cs2O4,1.414973347970818,"({'Au': 3.0, 'Cs': 1.0, 'O': -2.0},)"
Nd4Si4,1.8750612633917,"({'Nd': 2.0, 'Si': -2.0},)"
Si2Th1,2.0253058652647704,[]
Ce4Mg2Si4,1.7323937598229686,"({'Ce': 3.0, 'Mg': 2.0, 'Si': -4.0},)"
Na2O4Pd3,1.968482948553935,"({'Na': 1.0, 'O': -2.0, 'Pd': 2.0},)"
Hg1In2Se4,1.568201724066995,"{'Hg': 2.0, 'In': 3.0, 'Se': -2.0}"
Sb2Sc4,1.863322860120456,[]
Rh8Sn4,2.247973266361807,[]
O10Ta4,2.204721393354478,"({'O': -2.0, 'Ta': 5.0},)"
