formula,target,oxidation_states
Al3Tm1,1.7708520116421442,[]
Ca1Hg1O2,1.146128035678238,"({'Ca': 2.0, 'Hg': 2.0, 'O': -2.0},)"
Cu2O4Rb2,1.146128035678238,"({'Cu': 3.0, 'O': -2.0, 'Rb': 1.0},)"
Al2Ba3Si2,1.3424226808222062,[]
Li12Sb6,1.3617278360175928,"({'Li': 1.0, 'Sb': -2.0},)"
Pd1Te2,1.3424226808222062,"{'Pd': 4.0, 'Te': -2.0}"
Cu2K4P2,1.0413926851582251,"({'Cu': 1.0, 'K': 1.0, 'P': -3.0},)"
Cs1F6Sb1,0.6989700043360189,"({'Cs': 1.0, 'F': -1.0, 'Sb': 5.0},)"
Cu3K3P2,1.0791812460476249,"({'Cu': 1.0, 'K': 1.0, 'P': -3.0},)"
Au4O6,1.57978359661681,"({'Au': 3.0, 'O': -2.0},)"
As2Be2Li2,1.57978359661681,"({'As': -3.0, 'Be': 2.0, 'Li': 1.0},)"
As4Ru2,2.0211892990699383,"{'As': -1.0, 'Ru': 2.0}"
Ba6Mn2N6,1.3222192947339193,"{'Ba': 2.0, 'Mn': 3.0, 'N': -3.0}"
As2Fe2Li2,1.6020599913279625,"({'As': -3.0, 'Fe': 2.0, 'Li': 1.0},)"
Na2O4Pr2,1.5910646070264989,"({'Na': 1.0, 'O': -2.0, 'Pr': 3.0},)"
As4Ba4Pt4,1.3617278360175928,"{'As': -1.0, 'Ba': 2.0, 'Pt': -1.0}"
Ba1Ni2P2,1.568201724066995,"{'Ba': 2.0, 'Ni': 2.0, 'P': -3.0}"
Li8O8Ti2,1.6334684555795864,"({'Li': 1.0, 'O': -2.0, 'Ti': 4.0},)"
Ge2Sb2Zr2,1.863322860120456,[]
In3Pd3Sm3,1.462397997898956,[]
As1F6Rb1,0.4771212547196624,"({'As': 5.0, 'F': -1.0, 'Rb': 1.0},)"
Co2Sc1Si2,1.954242509439325,"{'Co': 2.5, 'Sc': 3.0, 'Si': -4.0}"
Ba2O4Zr1,1.7481880270062005,"({'Ba': 2.0, 'O': -2.0, 'Zr': 4.0},)"
Fe2Si2Th1,1.944482672150169,"({'Fe': 2.0, 'Si': -4.0, 'Th': 4.0},)"
B2Ca2Ni8,1.7853298350107671,[]
Ba1Mg2P2,1.57978359661681,"({'Ba': 2.0, 'Mg': 2.0, 'P': -3.0},)"
Hg1K4P2,0.9542425094393248,"{'Hg': 2.0, 'K': 1.0, 'P': -3.0}"
In3Ni3Y3,1.5314789170422551,[]
C1Tb2,1.4313637641589874,[]
Cu1Ir1Sm2,1.505149978319906,[]
F6Pt1Rb2,1.0,"({'F': -1.0, 'Pt': 4.0, 'Rb': 1.0},)"
Ba1Ga2,1.380211241711606,[]
Ba1Cd2Sb2,1.2552725051033058,"({'Ba': 2.0, 'Cd': 2.0, 'Sb': -3.0},)"
Ca1Cd2Sb2,1.3010299956639813,"({'Ca': 2.0, 'Cd': 2.0, 'Sb': -3.0},)"
B2Pd4,1.6812412373755872,[]
Ga1Ir2Sc1,1.9395192526186185,[]
As2Ba4O1,1.3424226808222062,"({'As': -3.0, 'Ba': 2.0, 'O': -2.0},)"
Na1S2Tm1,1.4913616938342726,"({'Na': 1.0, 'S': -2.0, 'Tm': 3.0},)"
Au2Si2Y2,1.6434526764861874,"({'Au': 1.0, 'Si': -4.0, 'Y': 3.0},)"
Cs2F6Ga1Li1,1.2041199826559248,"({'Cs': 1.0, 'F': -1.0, 'Ga': 3.0, 'Li': 1.0},)"
