formula,target,oxidation_states
Cu2O4Rb2,2.0107925468995203,"({'Cu': 3.0, 'O': -2.0, 'Rb': 1.0},)"
Cs3F6Y1,1.451558357995522,"({'Cs': 1.0, 'F': -1.0, 'Y': 3.0},)"
Cu2K4P2,2.5537053471377607,"({'Cu': 1.0, 'K': 1.0, 'P': -3.0},)"
Cu3K3P2,2.697724164303435,"({'Cu': 1.0, 'K': 1.0, 'P': -3.0},)"
Ge4K4N4O4,1.8898024588123843,"{'Ge': 4.0, 'K': 1.0, 'N': -3.0, 'O': -2.0}"
Ca8Cl12O2,1.7971544174054714,"({'Ca': 2.0, 'Cl': -1.0, 'O': -2.0},)"
K4P4Si2,2.338098871590616,"{'K': 1.0, 'P': 1.0, 'Si': -4.0}"
Li8Mn12O32Zn4,2.464982555719208,"({'Li': 1.0, 'Mn': 4.0, 'O': -2.0, 'Zn': 2.0},)"
As2Be2Li2,3.0382326002683424,"({'As': -3.0, 'Be': 2.0, 'Li': 1.0},)"
As4Ru2,4.852215988597375,"{'As': -1.0, 'Ru': 2.0}"
Ba2Ge6O18Sn2,1.80157671684186,"({'Ba': 2.0, 'Ge': 4.0, 'O': -2.0, 'Sn': 4.0},)"
Bi2Cl2Te2,2.758195303696484,"{'Bi': 3.0, 'Cl': -1.0, 'Te': -2.0}"
Au3K3Sb2,3.132570829205952,"{'Au': -1.0, 'K': 1.0, 'Sb': 0.0}"
F6Rb1Sb1,1.4052790944625002,"({'F': -1.0, 'Rb': 1.0, 'Sb': 5.0},)"
As1F6Rb1,1.3964240043888014,"({'As': 5.0, 'F': -1.0, 'Rb': 1.0},)"
C2O6Sr2,1.6407889362539392,"({'C': 4.0, 'O': -2.0, 'Sr': 2.0},)"
La1Li3Sb2,4.026095378900008,"{'La': 3.0, 'Li': 1.0, 'Sb': -3.0}"
Cr2Mn4O8,2.4546451203110133,"{'Cr': 4.0, 'Mn': 2.0, 'O': -2.0}"
Au3Cs1Se2,2.271348718272904,"{'Au': 1.0, 'Cs': 1.0, 'Se': -2.0}"
Ca2Gd4S8,2.8430924477861583,"({'Ca': 2.0, 'Gd': 3.0, 'S': -2.0},)"
O1P2Sr4,2.6996088605574005,"({'O': -2.0, 'P': -3.0, 'Sr': 2.0},)"
Hg1K4P2,2.2153718273313205,"{'Hg': 2.0, 'K': 1.0, 'P': -3.0}"
Mn2Rb4S4,2.000526847274647,"({'Mn': 2.0, 'Rb': 1.0, 'S': -2.0},)"
F2La2Se2,2.5115599402230737,"{'F': -1.0, 'La': 3.0, 'Se': -2.0}"
F6Pt1Rb2,1.5347608934293395,"({'F': -1.0, 'Pt': 4.0, 'Rb': 1.0},)"
C1O1S1,1.4748881313509723,"{'C': 4.0, 'O': -2.0, 'S': -2.0}"
F1Li5Mn5O9,2.2709009959338458,"({'F': -1.0, 'Li': 1.0, 'Mn': 2.8, 'O': -2.0},)"
F4Tl4,1.9743808056089565,"({'F': -1.0, 'Tl': 1.0},)"
As1F6Li1,1.4155093311908904,"({'As': 5.0, 'F': -1.0, 'Li': 1.0},)"
F4Hg1Rb2,1.57942700580517,"({'F': -1.0, 'Hg': 2.0, 'Rb': 1.0},)"
O4S4Zr4,2.7812475617966843,"{'O': -2.0, 'S': -2.0, 'Zr': 4.0}"
La2O2Se1,2.333123228635809,"{'La': 3.0, 'O': -2.0, 'Se': -2.0}"
Cl18Cs6Cu6,1.913883747775708,"({'Cl': -1.0, 'Cs': 1.0, 'Cu': 2.0},)"
Ba1Be1O4Si1,1.7136056528073589,"({'Ba': 2.0, 'Be': 2.0, 'O': -2.0, 'Si': 4.0},)"
Nb4O14Sr4,2.184187034115888,"({'Nb': 5.0, 'O': -2.0, 'Sr': 2.0},)"
Na8Sb8,3.7604077793062096,"({'Na': 1.0, 'Sb': -1.0},)"
Hg1In2Se4,2.9445298436252942,"{'Hg': 2.0, 'In': 3.0, 'Se': -2.0}"
F1Na3O10P2Ti2,1.7553960174138408,"({'F': -1.0, 'Na': 1.0, 'O': -2.0, 'P': 5.0, 'Ti': 4.0},)"
B3O15P3Pb3,1.89708820740278,"{'B': 3.0, 'O': -2.0, 'P': 5.0, 'Pb': 2.0}"
Na16Sn4Te16,2.573402740860176,"{'Na': 1.0, 'Sn': 4.0, 'Te': -2.0}"
Li20P4Se24Sn2,2.2758664284179773,"{'Li': 1.0, 'P': 5.0, 'Se': -2.0, 'Sn': 4.0}"
F2K2O4S2,1.4889593681494468,"({'F': -1.0, 'K': 1.0, 'O': -2.0, 'S': 4.0},)"
K4Mn2Te4,2.2020912030764466,"({'K': 1.0, 'Mn': 2.0, 'Te': -2.0},)"
Sc4Se6,3.2341423415344965,"{'Sc': 3.0, 'Se': -2.0}"
P4Pb4Rb4S16,2.23498433998988,"{'P': 5.0, 'Pb': 2.0, 'Rb': 1.0, 'S': -2.0}"
Cr4I12Rb4,2.2705080195116563,"({'Cr': 2.0, 'I': -1.0, 'Rb': 1.0},)"
N2Se3Y4,2.6651184463984583,"({'N': -3.0, 'Se': -2.0, 'Y': 3.0},)"
O18Te4V4,2.3174876536715594,"{'O': -2.0, 'Te': 4.0, 'V': 5.0}"
Ba2Se6,2.852917045177911,"({'Ba': 2.0, 'Se': -0.6666666666666666},)"
B2Lu2O6,1.8107797748319097,"({'B': 3.0, 'Lu': 3.0, 'O': -2.0},)"
Pt1Si1Ti1,4.279369112381033,"({'Pt': 2.0, 'Si': -4.0, 'Ti': 2.0},)"
Ca4Si4Sr4,4.07602747782691,"({'Ca': 2.0, 'Si': -4.0, 'Sr': 2.0},)"
As16Si8,3.4186742069599627,"{'As': -2.0, 'Si': 4.0}"
Ag2F8Li2,1.7300095231892412,"({'Ag': 3.0, 'F': -1.0, 'Li': 1.0},)"
P16Si8,2.71422180375886,"{'P': 2.0, 'Si': -4.0}"
Br8Cd4H16O32,1.7301313052289795,"({'Br': 5.0, 'Cd': 2.0, 'H': 1.0, 'O': -2.0},)"
Cd2Se8Sm4,3.2736348808829208,"{'Cd': 2.0, 'Se': -2.0, 'Sm': 3.0}"
Ba4N8O16,1.6264896761635674,"({'Ba': 2.0, 'N': 3.0, 'O': -2.0},)"
Ga2Te4Zn1,3.236760726405336,"{'Ga': 3.0, 'Te': -2.0, 'Zn': 2.0}"
Be4K4O16P4,1.5703709752794084,"({'Be': 2.0, 'K': 1.0, 'O': -2.0, 'P': 5.0},)"
Al2Co2Li4O8,1.9450150141400175,"({'Al': 3.0, 'Co': 3.0, 'Li': 1.0, 'O': -2.0},)"
Ag2Ba2P2,5.310262328736687,"({'Ag': 1.0, 'Ba': 2.0, 'P': -3.0},)"
Al4O12Y4,2.032404159281974,"({'Al': 3.0, 'O': -2.0, 'Y': 3.0},)"
Li56Mn8N32,2.5724535629109684,"{'Li': 1.0, 'Mn': 5.0, 'N': -3.0}"
Al8N8O12Si4Sr4,1.8653172205641948,"{'Al': 3.0, 'N': -3.0, 'O': -2.0, 'Si': 4.0, 'Sr': 2.0}"
Ca4O32P8Zr4,1.8007257796048048,"({'Ca': 2.0, 'O': -2.0, 'P': 5.0, 'Zr': 4.0},)"
Br2Fe1,12.891263191130154,"({'Br': -1.0, 'Fe': 2.0},)"
Ca8Cu8O20,2.516849750514852,"({'Ca': 2.0, 'Cu': 3.0, 'O': -2.0},)"
As8S12,2.350787314922385,"{'As': 3.0, 'S': -2.0}"
Fe2O14P4,8.322433898806286,[]
Al2P2S8,1.7818750423827892,"{'Al': 3.0, 'P': 5.0, 'S': -2.0}"
P8Pd8Se8,3.6428926235433656,"{'P': 0.0, 'Pd': 2.0, 'Se': -2.0}"
O24Te4Y8,2.012445195941164,"({'O': -2.0, 'Te': 6.0, 'Y': 3.0},)"
Fe2Mn4O8,2.4907240580468444,"{'Fe': 3.0, 'Mn': 2.5, 'O': -2.0}"
Ir4S6,4.378317789598859,"({'Ir': 3.0, 'S': -2.0},)"
O26P8Y4,1.6560536424484178,"({'O': -2.0, 'P': 5.0, 'Y': 3.0},)"
Ba6O24Si6Zn6,1.7746869207459255,"({'Ba': 2.0, 'O': -2.0, 'Si': 4.0, 'Zn': 2.0},)"
Ca10Cl2O24P6,1.7308339993579205,"({'Ca': 2.0, 'Cl': -1.0, 'O': -2.0, 'P': 5.0},)"
As8Nb2Rb14,2.4613327690501343,"{'As': -3.0, 'Nb': 5.0, 'Rb': 1.0}"
Al1F4Tl1,1.6448124513147389,"({'Al': 3.0, 'F': -1.0, 'Tl': 1.0},)"
Ca20Co8N16,3.171589769605564,"({'Ca': 2.0, 'Co': 1.0, 'N': -3.0},)"
Co1Cr3Li2O8,2.8008773625419696,"{'Co': 2.0, 'Cr': 4.0, 'Li': 1.0, 'O': -2.0}"
Be1O1,4.155858235647657,"({'Be': 2.0, 'O': -2.0},)"
Li2N2Sr2,2.614533164193308,"({'Li': 1.0, 'N': -3.0, 'Sr': 2.0},)"
Ca4Mg2O14Si4,1.6972034841664292,"({'Ca': 2.0, 'Mg': 2.0, 'O': -2.0, 'Si': 4.0},)"
As2Mg3,3.124389512246104,"({'As': -3.0, 'Mg': 2.0},)"
As2Li6,2.7488179277646254,"({'As': -3.0, 'Li': 1.0},)"
Cu2O14Si4Sr4,2.181733867057728,"({'Cu': 2.0, 'O': -2.0, 'Si': 4.0, 'Sr': 2.0},)"
B2La2O6,1.919334606923278,"({'B': 3.0, 'La': 3.0, 'O': -2.0},)"
Al6Cl2Na8O24Si6,1.5095125040886543,"({'Al': 3.0, 'Cl': -1.0, 'Na': 1.0, 'O': -2.0, 'Si': 4.0},)"
Cr1Na1S2,2.9248136692787794,"{'Cr': 3.0, 'Na': 1.0, 'S': -2.0}"
H8O24S4Ti4,1.919815963402048,"({'H': 1.0, 'O': -2.0, 'S': 6.0, 'Ti': 4.0},)"
In1Na1O2,1.9847281929775569,"({'In': 3.0, 'Na': 1.0, 'O': -2.0},)"
I4Nb2O2,2.5926021567947246,"({'I': -1.0, 'Nb': 4.0, 'O': -2.0},)"
Br4Re12S16,2.685951104047379,"({'Br': -1.0, 'Re': 3.0, 'S': -2.0},)"
Ba24Mo8N32,2.400598328195146,"{'Ba': 2.0, 'Mo': 6.0, 'N': -3.0}"
F4O20Pr8Sb4,2.090681866441345,"{'F': -1.0, 'O': -2.0, 'Pr': 3.0, 'Sb': 5.0}"
P4S16Zn6,2.353148599925923,"{'P': 5.0, 'S': -2.0, 'Zn': 2.0}"
Ag1F6Ti1,2.0031853800052226,"{'Ag': 2.0, 'F': -1.0, 'Ti': 4.0}"
Li24N16Y8,2.442198190155747,"({'Li': 1.0, 'N': -3.0, 'Y': 3.0},)"
P4S12Sn4,2.6576186709157508,"{'P': 3.0, 'S': -2.0, 'Sn': 3.0}"
Na2Nb2O4,2.8642106533330765,"({'Na': 1.0, 'Nb': 3.0, 'O': -2.0},)"
O8Pt2Zn4,2.4285375571867664,"({'O': -2.0, 'Pt': 4.0, 'Zn': 2.0},)"
H4Mo2O8,1.862620734341804,"({'H': 1.0, 'Mo': 6.0, 'O': -2.0},)"
Na6Sb2,3.3130046785358043,"({'Na': 1.0, 'Sb': -3.0},)"
Ge4Se4,4.826662062612906,"({'Ge': 2.0, 'Se': -2.0},)"
Cr1Na1O2,2.07065714206866,"({'Cr': 3.0, 'Na': 1.0, 'O': -2.0},)"
Na2Nb2Se4,3.514626106240422,"{'Na': 1.0, 'Nb': 3.0, 'Se': -2.0}"
K2Nb2S4,3.259093278812375,"{'K': 1.0, 'Nb': 3.0, 'S': -2.0}"
Ge8O28Sm8,1.9445047355732168,"({'Ge': 4.0, 'O': -2.0, 'Sm': 3.0},)"
F4H12O16P4Rb4,1.4825653442597395,"({'F': -1.0, 'H': 1.0, 'O': -2.0, 'P': 5.0, 'Rb': 1.0},)"
O14Pb4Sb4,2.3621115553673584,"{'O': -2.0, 'Pb': 2.0, 'Sb': 5.0}"
O6Sr2Ti2,2.5380926565697592,"({'O': -2.0, 'Sr': 2.0, 'Ti': 4.0},)"
Mn2Na10O8,1.8512152765143224,"({'Mn': 3.0, 'Na': 1.0, 'O': -2.0},)"
Cl12Cs2Sb2,1.6622489785428256,"({'Cl': -1.0, 'Cs': 1.0, 'Sb': 5.0},)"
H8N4Na4,1.551502927271919,"{'H': 1.0, 'N': -3.0, 'Na': 1.0}"
Al7In1La8O24,2.2122386851332303,"({'Al': 3.0, 'In': 3.0, 'La': 3.0, 'O': -2.0},)"
C8H24Mo3N2S13,1.834389635092104,"{'C': -1.25, 'H': 1.0, 'Mo': 6.0, 'N': -3.0, 'S': -2.0}"
Ba12Ge4O20,1.9634995968083784,"({'Ba': 2.0, 'Ge': 4.0, 'O': -2.0},)"
N40Rb24W16,2.2465586274715084,"{'N': -3.0, 'Rb': 1.0, 'W': 6.0}"
Ba2Br4O12,1.690463052933525,"({'Ba': 2.0, 'Br': 5.0, 'O': -2.0},)"
Fe4Li4Mn4O16,2.6366110824313846,"{'Fe': 3.0, 'Li': 1.0, 'Mn': 4.0, 'O': -2.0}"
B2O9S2,1.6055349056726649,"({'B': 3.0, 'O': -2.0, 'S': 6.0},)"
As4O20Sb4,1.869702917578084,"({'As': 5.0, 'O': -2.0, 'Sb': 5.0},)"
F3Li1O3V2,2.303076420790244,"({'F': -1.0, 'Li': 1.0, 'O': -2.0, 'V': 4.0},)"
Al9Cl36Ho3,1.5337635628305533,"({'Al': 3.0, 'Cl': -1.0, 'Ho': 3.0},)"
Li4Ni2O14P4,1.6422428768810862,"{'Li': 1.0, 'Ni': 2.0, 'O': -2.0, 'P': 5.0}"
C2Cr1Li6O14P2V1,1.6667857290805757,"{'C': 4.0, 'Cr': 2.0, 'Li': 1.0, 'O': -2.0, 'P': 5.0, 'V': 2.0}"
Na6O2P2S6,1.8597443372678943,"{'Na': 1.0, 'O': -2.0, 'P': 5.0, 'S': -2.0}"
O8Ta2V2,2.453742583619289,"{'O': -2.0, 'Ta': 5.0, 'V': 3.0}"
Li2Ni1O4Sn1,2.055940660622286,"{'Li': 1.0, 'Ni': 2.0, 'O': -2.0, 'Sn': 4.0}"
F5Fe3Li2O3,1.818178942421968,"({'F': -1.0, 'Fe': 3.0, 'Li': 1.0, 'O': -2.0},)"
Fe1Sb1V1,5.620228465107094,[]
F2O4Sb2,2.050493734333395,"({'F': -1.0, 'O': -2.0, 'Sb': 5.0},)"
Bi1F5Pb1,1.836757559759408,"{'Bi': 3.0, 'F': -1.0, 'Pb': 2.0}"
N8O4Zr8,3.0408572626548844,"{'N': -3.0, 'O': -2.0, 'Zr': 4.0}"
C3H20N4O10,1.531667928823217,"{'C': 4.0, 'H': 1.0, 'N': -3.0, 'O': -2.0}"
F20Na2Y6,1.6316670411984588,"({'F': -1.0, 'Na': 1.0, 'Y': 3.0},)"
Cl8Zn4,1.6835331014520505,"({'Cl': -1.0, 'Zn': 2.0},)"
H22Na4O16P2,1.4734717506623602,"{'H': 0.8181818181818182, 'Na': 1.0, 'O': -2.0, 'P': 5.0}"
N6Ta2Zn4,2.6203751639793875,"{'N': -3.0, 'Ta': 5.0, 'Zn': 2.0}"
Ba3Ga3Nb1O14Si2,1.8991429646027216,"({'Ba': 2.0, 'Ga': 3.0, 'Nb': 5.0, 'O': -2.0, 'Si': 4.0},)"
O26Re4S4,1.842686987345744,"({'O': -2.0, 'Re': 7.0, 'S': 6.0},)"
Ge4N6Na2,2.29217487698183,"{'Ge': 4.0, 'N': -3.0, 'Na': 1.0}"
F6Li2Ni2,1.519310384446241,"({'F': -1.0, 'Li': 1.0, 'Ni': 2.0},)"
Cu4Ge2Mn2S8,3.0769890044219093,"{'Cu': 1.0, 'Ge': 4.0, 'Mn': 2.0, 'S': -2.0}"
F2Fe6Li8O24P6,1.6031624995614135,"{'F': -1.0, 'Fe': 2.0, 'Li': 1.0, 'O': -2.0, 'P': 5.0}"
Cs4O6Te2,1.6928090067498236,"({'Cs': 1.0, 'O': -2.0, 'Te': 4.0},)"
Al2As8Ca6Na6,2.882288327006858,"({'Al': 3.0, 'As': -3.0, 'Ca': 2.0, 'Na': 1.0},)"
Be6Cd8O24Si6Te2,1.8986123880350088,"{'Be': 2.0, 'Cd': 2.0, 'O': -2.0, 'Si': 4.0, 'Te': -2.0}"
Li4S4Ti1,2.0106509725293784,"{'Li': 1.0, 'S': -2.0, 'Ti': 4.0}"
Ag2K1S4Sb1,2.564470380669922,"{'Ag': 1.0, 'K': 1.0, 'S': -2.0, 'Sb': 5.0}"
Cl4H8Li4O4,1.6181264886693294,"({'Cl': -1.0, 'H': 1.0, 'Li': 1.0, 'O': -2.0},)"
H12N2O4P2,1.593423986263543,"{'H': 1.0, 'N': -3.0, 'O': -2.0, 'P': 1.0}"
Ag2Ga2Se4,4.777830749200303,"{'Ag': 1.0, 'Ga': 3.0, 'Se': -2.0}"
Hf1O3Sr1,2.086468029597237,"({'Hf': 4.0, 'O': -2.0, 'Sr': 2.0},)"
Al20Li4O32,1.7777693888690962,"({'Al': 3.0, 'Li': 1.0, 'O': -2.0},)"
F4Li3Mn1O1,1.8491408815988035,"({'F': -1.0, 'Li': 1.0, 'Mn': 3.0, 'O': -2.0},)"
Ge4Mn4N8,2.7120917511519904,"{'Ge': 4.0, 'Mn': 2.0, 'N': -3.0}"
Nd4O4Se3,2.7503797313583207,"{'Nd': 2.0, 'O': -2.0, 'Se': 0.0}"
B8O14Sn2,1.982969574485028,"({'B': 3.0, 'O': -2.0, 'Sn': 2.0},)"
N8O6Si6Y4,2.120358617467024,"{'N': -3.0, 'O': -2.0, 'Si': 4.0, 'Y': 3.0}"
O8Rb3Ta1,1.6243719812079171,[]
Ba2Pr4Se8,2.9700853523089195,"({'Ba': 2.0, 'Pr': 3.0, 'Se': -2.0},)"
Bi2K2O4,2.029869043395006,"({'Bi': 3.0, 'K': 1.0, 'O': -2.0},)"
Cr12Li8Nb4O32,2.167000461467418,"{'Cr': 3.0, 'Li': 1.0, 'Nb': 5.0, 'O': -2.0}"
Ce3In3Ni3,1.0,[]
I8O16,2.261489184880912,[]
Na4O4Pt1,2.247837350759881,"({'Na': 1.0, 'O': -2.0, 'Pt': 4.0},)"
As8S10,2.108316864230802,"{'As': 2.5, 'S': -2.0}"
As2O6Pb1,2.12737012921274,"{'As': 5.0, 'O': -2.0, 'Pb': 2.0}"
Cl12P4,1.5215124054702938,"({'Cl': -1.0, 'P': 3.0},)"
F8H20N4,1.4029730337156638,"{'F': -1.0, 'H': 1.0, 'N': -3.0}"
H3Li4Mn2O16P4,1.912022227904268,"{'H': 1.0, 'Li': 1.0, 'Mn': 2.5, 'O': -2.0, 'P': 5.0}"
Cl6Sc2,1.7503333016038731,"({'Cl': -1.0, 'Sc': 3.0},)"
Br12Mo4,2.123205124334434,"({'Br': -1.0, 'Mo': 3.0},)"
Bi1Te6Tl9,4.581522581434256,"{'Bi': 3.0, 'Te': -2.0, 'Tl': 1.0}"
Ag1F6P1,1.3670726632723826,"{'Ag': 1.0, 'F': -1.0, 'P': 5.0}"
F8O20S8,1.4124446891825535,"({'F': -1.0, 'O': -2.0, 'S': 6.0},)"
Ga2Mn1Se4,2.7818834746744274,"{'Ga': 3.0, 'Mn': 2.0, 'Se': -2.0}"
Li5O8Si2Ti1,1.790722386822331,"({'Li': 1.0, 'O': -2.0, 'Si': 4.0, 'Ti': 3.0},)"
Co2Li16O12,2.0016397444797747,"({'Co': 4.0, 'Li': 1.0, 'O': -2.0},)"
Mg4N6Nb2,2.3871189050122044,"{'Mg': 2.0, 'N': -3.0, 'Nb': 5.0}"
Br2Cs1F1,1.870332590744224,[]
Br2Mg1,1.7397317800933187,"({'Br': -1.0, 'Mg': 2.0},)"
As16Ge8,3.622246080357692,"{'As': -2.0, 'Ge': 4.0}"
Ca2Rb2Sb2,2.4857067405468416,"({'Ca': 2.0, 'Rb': 1.0, 'Sb': -3.0},)"
Cl6Mn2Na2,1.7524414398204655,"({'Cl': -1.0, 'Mn': 2.0, 'Na': 1.0},)"
P12Ru3,4.176761105609625,"{'P': -1.0, 'Ru': 4.0}"
O6Sb2Tl2,2.003728774061003,"{'O': -2.0, 'Sb': 5.0, 'Tl': 1.0}"
