formula,target,oxidation_states
K6S6,1.752063640396657,"({'K': 1.0, 'S': -1.0},)"
K12O16V4,1.6254735885432017,"({'K': 1.0, 'O': -2.0, 'V': 5.0},)"
F4Mn4O4,2.67688749607948,"({'F': -1.0, 'Mn': 3.0, 'O': -2.0},)"
Mo1Se2,2.9537844725188536,"{'Mo': 4.0, 'Se': -2.0}"
Cl3Cs1Ge1,1.9084626448182505,"({'Cl': -1.0, 'Cs': 1.0, 'Ge': 2.0},)"
C1Mn1N2,2.3237190736690407,"{'C': 4.0, 'Mn': 2.0, 'N': -3.0}"
Cl2Ge2H6,1.556806453395326,"{'Cl': -1.0, 'Ge': 2.0, 'H': -0.3333333333333333}"
F20O4Os4,1.6107462038860538,"({'F': -1.0, 'O': -2.0, 'Os': 7.0},)"
Cs2O13V5,1.893252140277852,"({'Cs': 1.0, 'O': -2.0, 'V': 4.8},)"
F4I4O8,1.9809094712614543,"({'F': -1.0, 'I': 5.0, 'O': -2.0},)"
F4K2Zn1,1.4650169509827158,"({'F': -1.0, 'K': 1.0, 'Zn': 2.0},)"
Al2Se4Tl2,2.878486292017612,"({'Al': 3.0, 'Se': -2.0, 'Tl': 1.0},)"
As2Be2Na2,2.868607153306287,"({'As': -3.0, 'Be': 2.0, 'Na': 1.0},)"
K4O4Zn2,1.8209356569265849,"({'K': 1.0, 'O': -2.0, 'Zn': 2.0},)"
Ca1Mg2Sb2,3.2598568475727294,"({'Ca': 2.0, 'Mg': 2.0, 'Sb': -3.0},)"
As1Cs1F6,1.4094877320028891,"({'As': 5.0, 'Cs': 1.0, 'F': -1.0},)"
Cl4O4W2,1.9889645547369617,"({'Cl': -1.0, 'O': -2.0, 'W': 6.0},)"
Na6O6P2S2,1.664890687102305,"{'Na': 1.0, 'O': -2.0, 'P': 5.0, 'S': -2.0}"
La1Li3P2,3.480852386030394,"{'La': 3.0, 'Li': 1.0, 'P': -3.0}"
Au2Rb2S2,2.0392252613840065,"{'Au': 1.0, 'Rb': 1.0, 'S': -2.0}"
K3O14V5,2.040549027427016,"({'K': 1.0, 'O': -2.0, 'V': 5.0},)"
Au3Rb1Se2,2.3854807342196938,"{'Au': 1.0, 'Rb': 1.0, 'Se': -2.0}"
Au3Cs1S2,2.158277476754708,"{'Au': 1.0, 'Cs': 1.0, 'S': -2.0}"
As2Na1Sn2,5.113721280372387,"{'As': -3.0, 'Na': 1.0, 'Sn': 2.5}"
C3H3O6Tm1,1.7614708815835325,"{'C': 2.0, 'H': 1.0, 'O': -2.0, 'Tm': 3.0}"
Ba1Mg2P2,2.9011306991125627,"({'Ba': 2.0, 'Mg': 2.0, 'P': -3.0},)"
F6Pt1Zn1,1.8095485624873504,"({'F': -1.0, 'Pt': 4.0, 'Zn': 2.0},)"
Cu2Na4P2,3.0781487943237216,"({'Cu': 1.0, 'Na': 1.0, 'P': -3.0},)"
Cu2K2Te2,2.9955796879179664,"({'Cu': 1.0, 'K': 1.0, 'Te': -2.0},)"
Cu2K2Se2,6.781759604507768,"({'Cu': 1.0, 'K': 1.0, 'Se': -2.0},)"
Cu2Na2Te2,3.0726867179500523,"({'Cu': 1.0, 'Na': 1.0, 'Te': -2.0},)"
Fe5Li9O16Si2,2.0568615250748734,"({'Fe': 3.0, 'Li': 1.0, 'O': -2.0, 'Si': 4.0},)"
Cu2Pb2Se6Tm2,3.404275257820544,"({'Cu': 1.0, 'Pb': 2.0, 'Se': -2.0, 'Tm': 3.0},)"
Li2Rb2Se2,2.0240219037022964,"({'Li': 1.0, 'Rb': 1.0, 'Se': -2.0},)"
Si4,3.5488922793324837,"({'Si': 0.0},)"
Pb2S8Sm4,3.120332460919296,"{'Pb': 2.0, 'S': -2.0, 'Sm': 3.0}"
