formula,target,oxidation_states
Bi2In2,240.7154875,[]
Cr2Ge2Te6,89.47600000000034,"{'Cr': 2.0, 'Ge': 4.0, 'Te': -2.0}"
Br6In2,77.39025,"({'Br': -1.0, 'In': 3.0},)"
Bi1O2,161.29653333333312,[]
C1Ho2,400.6573333333332,[]
Br8U2,70.2695999999996,"({'Br': -1.0, 'U': 4.0},)"
Al1I2Pd5,49.72449999999995,[]
I16Th4,89.67209999999982,"({'I': -1.0, 'Th': 4.0},)"
Ag2Cr2P4S12,65.55280000000029,"{'Ag': 1.0, 'Cr': 5.0, 'P': 3.0, 'S': -2.0}"
Bi2Pt1,250.88752222222243,"({'Bi': 1.0, 'Pt': -2.0},)"
Fe1I2,83.18559999999997,"({'Fe': 2.0, 'I': -1.0},)"
Br2C2Y2,39.4439999999996,"({'Br': -1.0, 'C': -2.0, 'Y': 3.0},)"
Hg2P2Se6,82.05915000000007,"{'Hg': 1.0, 'P': 5.0, 'Se': -2.0}"
Br6Y2,77.13100000000007,"({'Br': -1.0, 'Y': 3.0},)"
Br2V1,76.94366666666718,"({'Br': -1.0, 'V': 2.0},)"
K2O2Pd1,847.9855600000003,"({'K': 1.0, 'O': -2.0, 'Pd': 2.0},)"
H2Mn1O2,66.8578000000002,"{'H': 1.0, 'Mn': 2.0, 'O': -2.0}"
F2Kr1,213.55706666666663,[]
Nb1S4Ti1,92.57233333333392,"{'Nb': 4.0, 'S': -2.0, 'Ti': 4.0}"
O1Ti2,946.4379999999996,[]
Pr2Te6,57.25087499999981,"{'Pr': 3.0, 'Te': -1.0}"
P1Ta1,1002.0007499999996,"({'P': -3.0, 'Ta': 3.0},)"
O2Sn2,100.68399999999976,"({'O': -2.0, 'Sn': 2.0},)"
C2S4,75.87883333333333,"{'C': 4.0, 'S': -2.0}"
S2W1,76.27233333333281,"{'S': -2.0, 'W': 4.0}"
Ag1In1P2S6,70.53064999999981,"{'Ag': 1.0, 'In': 1.0, 'P': 5.0, 'S': -2.0}"
Cl4Hg2,196.30610833333336,"({'Cl': -1.0, 'Hg': 2.0},)"
I2Sb2Se2,236.6321,"{'I': -1.0, 'Sb': 3.0, 'Se': -2.0}"
Cl10Sb2,61.94083333333322,"({'Cl': -1.0, 'Sb': 5.0},)"
I2Mg1,82.05643333333335,"({'I': -1.0, 'Mg': 2.0},)"
I6Ti2,111.2315625,"({'I': -1.0, 'Ti': 3.0},)"
Al2Br6,100.0521875,"({'Al': 3.0, 'Br': -1.0},)"
As2Br6,89.14668749999998,"{'As': 3.0, 'Br': -1.0}"
Bi2Br2S2,110.96958333333303,"{'Bi': 3.0, 'Br': -1.0, 'S': -2.0}"
Bi2I2S2,221.4786,"{'Bi': 3.0, 'I': -1.0, 'S': -2.0}"
H8Si2,39.654850000000245,"{'H': 1.0, 'Si': -4.0}"
P8Se10,114.36422222222208,"{'P': 2.5, 'Se': -2.0}"
Mn1O2,54.228666666666925,"({'Mn': 4.0, 'O': -2.0},)"
Cr2I4,82.83173333333372,"({'Cr': 2.0, 'I': -1.0},)"
