formula,target,oxidation_states
F2Sb2Se4Sr2,57.38149999999997,"{'F': -1.0, 'Sb': 3.0, 'Se': -2.0, 'Sr': 2.0}"
Ag2I2,88.70622750000004,"({'Ag': 1.0, 'I': -1.0},)"
Mg1O8Re2,70.60972727272753,"({'Mg': 2.0, 'O': -2.0, 'Re': 7.0},)"
H2Si6,25.958624999999905,"({'H': 0.0, 'Si': 0.0},)"
O18Te8,110.77446153846138,"({'O': -2.0, 'Te': 4.5},)"
Fe2S2,85.46425000000025,"({'Fe': 2.0, 'S': -2.0},)"
Cr2P2S8,72.20308333333358,"{'Cr': 3.0, 'P': 5.0, 'S': -2.0}"
Bi1Cu1P2Se6,78.65685000000022,"{'Bi': 1.0, 'Cu': 1.0, 'P': 5.0, 'Se': -2.0}"
Sb2Se2Te1,72.30686000000031,"{'Sb': 3.0, 'Se': -2.0, 'Te': -2.0}"
Ge1I2Y2,52.27920000000008,[]
Br2Ho2O2,39.534666666666496,"({'Br': -1.0, 'Ho': 3.0, 'O': -2.0},)"
Cl2Er2O2,40.421000000000255,"({'Cl': -1.0, 'Er': 3.0, 'O': -2.0},)"
Cr1P2S7,57.60509999999997,"{'Cr': 4.0, 'P': 5.0, 'S': -2.0}"
Te6Y2,57.52449999999998,"({'Te': -1.0, 'Y': 3.0},)"
Nb2O5,245.36814285714303,"({'Nb': 5.0, 'O': -2.0},)"
As2Te3,71.7171999999997,"{'As': -3.0, 'Te': 2.0}"
Ni1S2,67.29823333333364,"{'Ni': 4.0, 'S': -2.0}"
H2Ni1O2,65.11159999999938,"{'H': 1.0, 'Ni': 2.0, 'O': -2.0}"
Bi2Br2O4Sr2,177.25290000000004,"({'Bi': 3.0, 'Br': -1.0, 'O': -2.0, 'Sr': 2.0},)"
Ga2Te2,65.97091249999998,"({'Ga': 2.0, 'Te': -2.0},)"
S2Zr1,88.91933333333313,"{'S': -2.0, 'Zr': 4.0}"
Ag1P2Sc1Se6,75.37180000000009,"{'Ag': 1.0, 'P': 4.0, 'Sc': 3.0, 'Se': -2.0}"
Pd2S4,145.06616666666702,"{'Pd': 4.0, 'S': -2.0}"
Ir2Ta2Te8,100.42208333333356,"{'Ir': 3.0, 'Ta': 5.0, 'Te': -2.0}"
Se2W1,79.63433333333381,"{'Se': -2.0, 'W': 4.0}"
As2Mn2Rb2,50.566833333333776,"({'As': -3.0, 'Mn': 2.0, 'Rb': 1.0},)"
Fe2Se2,85.56324999999988,"({'Fe': 2.0, 'Se': -2.0},)"
Se2Zr1,95.44433333333302,"{'Se': -2.0, 'Zr': 4.0}"
Br2S2Sb2,124.3515833333333,"{'Br': -1.0, 'S': -2.0, 'Sb': 3.0}"
Bi2I2Se2,217.4879166666668,"{'Bi': 3.0, 'I': -1.0, 'Se': -2.0}"
Cl2Fe1,67.41090000000004,"({'Cl': -1.0, 'Fe': 2.0},)"
H2N2S14,61.32083333333328,"{'H': 1.0, 'N': 5.0, 'S': -0.8571428571428571}"
Ca2Sn2,337.876975,[]
Cl8Nb4S8,68.52220000000031,"{'Cl': -1.0, 'Nb': 5.0, 'S': -1.5}"
As8S6,93.97707142857126,"{'As': 1.5, 'S': -2.0}"
Br2Ti1,75.92923333333346,"({'Br': -1.0, 'Ti': 2.0},)"
I2N2Ti2,44.69833333333284,"{'I': -1.0, 'N': -3.0, 'Ti': 4.0}"
Br1C1N1,108.49149999999952,"{'Br': -1.0, 'C': 4.0, 'N': -3.0}"
Cl6Fe1Zr1,72.04162500000022,"{'Cl': -1.0, 'Fe': 2.0, 'Zr': 4.0}"
Cd1I2,84.25661666666662,"({'Cd': 2.0, 'I': -1.0},)"
P2Se5,122.45621428571462,"{'P': 5.0, 'Se': -2.0}"
Cr1S2,81.34541666666672,"{'Cr': 4.0, 'S': -2.0}"
Br6Sr1Th1,115.6756875,"({'Br': -1.0, 'Sr': 2.0, 'Th': 4.0},)"
I7Ta3Te1,94.75181818181832,"({'I': -1.0, 'Ta': 3.0, 'Te': -2.0},)"
Al1I7Te1,95.51380555555556,"{'Al': 3.0, 'I': -1.0, 'Te': 4.0}"
Al8Te12,81.66932500000001,"({'Al': 3.0, 'Te': -2.0},)"
Cl6Pd6S6,88.21197222222233,"{'Cl': -1.0, 'Pd': 3.0, 'S': -2.0}"
As1Cl5,131.39466666666655,"({'As': 5.0, 'Cl': -1.0},)"
I10Nb2,178.34704166666685,"{'I': -1.0, 'Nb': 5.0}"
Pt1Te2,144.3219,"{'Pt': 4.0, 'Te': -2.0}"
C2,70.35500000000106,"({'C': 0.0},)"
Ni2Se2,130.84974999999991,"{'Ni': 2.0, 'Se': -2.0}"
P2S8Sc2,66.6280833333337,"{'P': 5.0, 'S': -2.0, 'Sc': 3.0}"
S2Zr2,199.7194999999996,"({'S': -2.0, 'Zr': 2.0},)"
Pt4Te6Tl2,138.2427500000001,"{'Pt': 2.5, 'Te': -2.0, 'Tl': 1.0}"
Se6U2,69.04037500000015,"{'Se': -2.0, 'U': 6.0}"
Hf1S2,86.83066666666582,"({'Hf': 4.0, 'S': -2.0},)"
S6Zr2,55.48950000000019,"{'S': -1.3333333333333333, 'Zr': 4.0}"
B2C2Dy2,8.219500000000046,"{'B': 0.0, 'C': -3.0, 'Dy': 3.0}"
Na2P2Zn2,124.7999666666667,"({'Na': 1.0, 'P': -3.0, 'Zn': 2.0},)"
Li2Rb2S2,94.14066666666665,"({'Li': 1.0, 'Rb': 1.0, 'S': -2.0},)"
Cl6Sc2,69.31274999999992,"({'Cl': -1.0, 'Sc': 3.0},)"
Sb2Sn1Te4,57.28571428571438,"{'Sb': 3.0, 'Sn': 2.0, 'Te': -2.0}"
Bi4O6,221.3538000000001,"({'Bi': 3.0, 'O': -2.0},)"
Cl2O2V2,39.03999999999997,"({'Cl': -1.0, 'O': -2.0, 'V': 3.0},)"
Cl2O1Os1,73.84700000000022,"({'Cl': -1.0, 'O': -2.0, 'Os': 4.0},)"
Br6Nd2,90.03875000000015,"({'Br': -1.0, 'Nd': 3.0},)"
Cl12Rh4,71.89406249999995,"({'Cl': -1.0, 'Rh': 3.0},)"
K2Mg2Sb2,110.65419999999996,"({'K': 1.0, 'Mg': 2.0, 'Sb': -3.0},)"
K2S4Sb2,223.31262500000008,"{'K': 1.0, 'S': -2.0, 'Sb': 3.0}"
Ag2Cl6Re1,86.92111111111124,"{'Ag': 1.0, 'Cl': -1.0, 'Re': 4.0}"
F4Tl4,66.55694999999983,"({'F': -1.0, 'Tl': 1.0},)"
Au1K1Se2,255.47814999999983,"{'Au': 3.0, 'K': 1.0, 'Se': -2.0}"
Ca1I2,82.42210000000007,"({'Ca': 2.0, 'I': -1.0},)"
Er2I2Se2,62.06466666666621,"({'Er': 3.0, 'I': -1.0, 'Se': -2.0},)"
Na2O4Pd3,139.05244444444432,"({'Na': 1.0, 'O': -2.0, 'Pd': 2.0},)"
Li2Rb2Se2,100.08483333333308,"({'Li': 1.0, 'Rb': 1.0, 'Se': -2.0},)"
Br2Dy2S2,61.17599999999968,"({'Br': -1.0, 'Dy': 3.0, 'S': -2.0},)"
O2Sr1,216.90200000000016,[]
Bi2I2O2,52.16733333333322,"({'Bi': 3.0, 'I': -1.0, 'O': -2.0},)"
As2Na2Zn2,118.68168333333328,"({'As': -3.0, 'Na': 1.0, 'Zn': 2.0},)"
Bi2Br2O2,56.4241666666665,"({'Bi': 3.0, 'Br': -1.0, 'O': -2.0},)"
Cl2V1,71.72643333333363,"({'Cl': -1.0, 'V': 2.0},)"
Br2H2Sr2,82.79700000000022,"({'Br': -1.0, 'H': -1.0, 'Sr': 2.0},)"
Cl2In2O2,40.03583333333349,"({'Cl': -1.0, 'In': 3.0, 'O': -2.0},)"
Dy2I2S2,55.68366666666691,"({'Dy': 3.0, 'I': -1.0, 'S': -2.0},)"
H2I2Sr2,57.3921666666668,"({'H': -1.0, 'I': -1.0, 'Sr': 2.0},)"
Ag2K2Se2,101.4872,"({'Ag': 1.0, 'K': 1.0, 'Se': -2.0},)"
Co1S2,124.49233333333298,"{'Co': 4.0, 'S': -2.0}"
Fe1O2,55.293999999999954,[]
I2N2U2,51.42549999999879,"{'I': -1.0, 'N': -3.0, 'U': 4.0}"
S2Sm2,62.388999999999584,"({'S': -2.0, 'Sm': 2.0},)"
I6Rb2,248.563315,[]
Br4O2,173.32328333333348,[]
H2Mg3O4,29.345277777777845,"({'H': 1.0, 'Mg': 2.0, 'O': -2.0},)"
K4Se10,100.06896428571424,"({'K': 1.0, 'Se': -0.4},)"
Br2Zr2,55.33700000000019,[]
Pt2Ta2Te10,96.13792857142876,"{'Pt': 5.0, 'Ta': 5.0, 'Te': -2.0}"
Cl9Mo2Rb3,88.29246428571436,"({'Cl': -1.0, 'Mo': 3.0, 'Rb': 1.0},)"
S4Si4,0.0265000000001514,"{'S': -2.0, 'Si': 2.0}"
Ga2I2Tb2,44.672416666666784,[]
Co1Nb2S4,43.94499999999989,"{'Co': 1.0, 'Nb': 3.5, 'S': -2.0}"
Cl2Y2,18.3027499999997,[]
Nb2P4S16,78.64068181818196,"{'Nb': 4.0, 'P': 5.0, 'S': -1.75}"
Br6Hg3,81.51914444444441,"({'Br': -1.0, 'Hg': 2.0},)"
Ga2H2O4,38.109187499999926,"({'Ga': 3.0, 'H': 1.0, 'O': -2.0},)"
Co4Ta4Te8,76.49268750000005,"({'Co': 1.0, 'Ta': 3.0, 'Te': -2.0},)"
