formula,target,oxidation_states
Br2O2Ti2,43.11466666666687,"({'Br': -1.0, 'O': -2.0, 'Ti': 3.0},)"
Nb1O2,67.44283333333368,"({'Nb': 4.0, 'O': -2.0},)"
Mo2O6,45.942375000000105,"({'Mo': 6.0, 'O': -2.0},)"
Ga2I2Y2,44.36850000000002,[]
I6Y2,92.2688749999998,"({'I': -1.0, 'Y': 3.0},)"
Al2H2O4,68.47100000000061,"({'Al': 3.0, 'H': 1.0, 'O': -2.0},)"
Te4Ti1Zr1,113.1188333333335,"{'Te': -2.0, 'Ti': 4.0, 'Zr': 4.0}"
Ni2Sb1Te2,83.87628000000014,"{'Ni': 2.5, 'Sb': -1.0, 'Te': -2.0}"
Br2O2Sc2,39.95116666666654,"({'Br': -1.0, 'O': -2.0, 'Sc': 3.0},)"
Hf2I2N2,40.33816666666734,"({'Hf': 4.0, 'I': -1.0, 'N': -3.0},)"
Cl2N2Zr2,34.444000000000585,"{'Cl': -1.0, 'N': -3.0, 'Zr': 4.0}"
I2Nd2O2,50.76100000000049,"({'I': -1.0, 'Nd': 3.0, 'O': -2.0},)"
As3Si1,493.944575,"{'As': -1.3333333333333333, 'Si': 4.0}"
Ga2Ge2Te2,45.92944999999993,[]
N2Sb2,80.67774999999955,"{'N': -3.0, 'Sb': 3.0}"
Cl6Pt1S2,65.8954444444444,"{'Cl': -1.0, 'Pt': 2.0, 'S': 2.0}"
I2Np2O2,52.76099999999939,"({'I': -1.0, 'Np': 3.0, 'O': -2.0},)"
I2S2Sm2,45.27199999999976,"{'I': -1.0, 'S': -2.0, 'Sm': 3.0}"
Pt1Se2,107.57923333333297,"{'Pt': 4.0, 'Se': -2.0}"
S6U2,57.90412499999942,"{'S': -2.0, 'U': 6.0}"
Se2Ti2,95.66425000000044,"({'Se': -2.0, 'Ti': 2.0},)"
Se6Zr2,58.41349999999989,"{'Se': -1.0, 'Zr': 3.0}"
As6Si6,71.43224999999953,"{'As': -2.6666666666666665, 'Si': 2.6666666666666665}"
Ca2Mn2Si2,168.46266666666662,"({'Ca': 2.0, 'Mn': 2.0, 'Si': -4.0},)"
Fe2Te2,90.236,"({'Fe': 2.0, 'Te': -2.0},)"
F2I2Pb2,55.68093333333346,"({'F': -1.0, 'I': -1.0, 'Pb': 2.0},)"
Bi4Se6,95.88050000000004,"{'Bi': 3.0, 'Se': -2.0}"
As2Cl6,77.782625,"({'As': 3.0, 'Cl': -1.0},)"
Br6Ru2,99.68656249999984,"({'Br': -1.0, 'Ru': 3.0},)"
Br6Sb2,88.64803749999994,"{'Br': -1.0, 'Sb': 3.0}"
Al1P1S4,83.9889166666663,"{'Al': 3.0, 'P': 5.0, 'S': -2.0}"
Bi2Ge1Te4,53.753457142857286,"{'Bi': 3.0, 'Ge': 2.0, 'Te': -2.0}"
Cl3N3S3,77.94577777777789,"{'Cl': -1.0, 'N': 3.0, 'S': -2.0}"
Cl2N1Sc2,40.86980000000029,"{'Cl': -1.0, 'N': -3.0, 'Sc': 2.5}"
Cl7Nb3Te1,72.97981818181798,"{'Cl': -1.0, 'Nb': 3.0, 'Te': -2.0}"
Al1Br7Se1,89.9213666666666,"{'Al': 3.0, 'Br': -0.14285714285714285, 'Se': -2.0}"
C1Sc2,423.69233333333335,"({'C': -4.0, 'Sc': 2.0},)"
Al2I6,120.51408749999992,"({'Al': 3.0, 'I': -1.0},)"
Br7S1Ta3,87.80081818181795,"({'Br': -1.0, 'S': -2.0, 'Ta': 3.0},)"
Br2O1V1,67.6610000000002,"({'Br': -1.0, 'O': -2.0, 'V': 4.0},)"
Bi2Te3,250.82136,"{'Bi': 3.0, 'Te': -2.0}"
Se2Sn1,93.47436666666688,"{'Se': -2.0, 'Sn': 4.0}"
Pd4Se6Tl2,124.91824999999967,"{'Pd': 2.5, 'Se': -2.0, 'Tl': 1.0}"
C1S2Ta2,49.96840000000002,"{'C': -4.0, 'S': -2.0, 'Ta': 4.0}"
Pd1Te2,202.3921666666668,"{'Pd': 4.0, 'Te': -2.0}"
Ga1N1,499.8254499999999,"{'Ga': 3.0, 'N': -3.0}"
Al2Mg1Se4,35.419285714286104,"({'Al': 3.0, 'Mg': 2.0, 'Se': -2.0},)"
Hf1Se2,92.048666666666,"({'Hf': 4.0, 'Se': -2.0},)"
Au2I2,88.80982350000002,"({'Au': 1.0, 'I': -1.0},)"
Br2N2Ti2,41.27266666666696,"{'Br': -1.0, 'N': -3.0, 'Ti': 4.0}"
F2O2U1,47.729799999999045,"({'F': -1.0, 'O': -2.0, 'U': 6.0},)"
Br12Ir4,81.28793749999997,"({'Br': -1.0, 'Ir': 3.0},)"
Br12Rh4,80.67312500000013,"({'Br': -1.0, 'Rh': 3.0},)"
Br2Mg1,71.92963333333323,"({'Br': -1.0, 'Mg': 2.0},)"
Br2Ni1,73.5888,"({'Br': -1.0, 'Ni': 2.0},)"
Cl2Rh2Te2,93.94533333333356,"({'Cl': -1.0, 'Rh': 3.0, 'Te': -2.0},)"
Br2N2Th2,72.05383333333248,"({'Br': -1.0, 'N': -3.0, 'Th': 4.0},)"
Cl12Ir4,73.51425000000012,"({'Cl': -1.0, 'Ir': 3.0},)"
Br6Sm2,87.72100000000015,"({'Br': -1.0, 'Sm': 3.0},)"
I4O2Ta2,66.30824999999962,"({'I': -1.0, 'O': -2.0, 'Ta': 4.0},)"
Cl2O1Ru1,71.14699999999985,"({'Cl': -1.0, 'O': -2.0, 'Ru': 4.0},)"
Cl12Y4,68.89062499999987,"({'Cl': -1.0, 'Y': 3.0},)"
Au2Rb2Se2,345.21335,"{'Au': 1.0, 'Rb': 1.0, 'Se': -2.0}"
B1I3,154.5422999999999,"{'B': 3.0, 'I': -1.0}"
Br2In2O2,41.80866666666681,"({'Br': -1.0, 'In': 3.0, 'O': -2.0},)"
Bi2S1Te2,67.68289999999989,"{'Bi': 3.0, 'S': -2.0, 'Te': -2.0}"
I2O2Pr2,51.832499999999726,"({'I': -1.0, 'O': -2.0, 'Pr': 3.0},)"
Cd1Cl2,70.6344166666667,"({'Cd': 2.0, 'Cl': -1.0},)"
Ge1Te1,543.4708000000002,"({'Ge': 2.0, 'Te': -2.0},)"
Bi2,265.60800000000006,[]
Rb4Te2,388.51445,"({'Rb': 1.0, 'Te': -2.0},)"
O8P2Sb2,105.46341666666592,"{'O': -2.0, 'P': 5.0, 'Sb': 3.0}"
As2O8Sb2,93.93691666666729,"{'As': 5.0, 'O': -2.0, 'Sb': 3.0}"
I10Pr4,67.01307142857127,[]
Au1Mg3,309.6122000000001,[]
P1Te2Ti2,58.84739999999944,"{'P': -3.0, 'Te': -2.0, 'Ti': 3.5}"
Fe1S2,50.56466666666636,"{'Fe': 3.0, 'S': -1.5}"
Mn2Na2P2,86.28416666666672,"({'Mn': 2.0, 'Na': 1.0, 'P': -3.0},)"
Ce2S2,430.04450000000014,[]
C1Tb2,369.7796666666666,[]
C1Y2,411.2939999999999,[]
I8Pt4,133.7293333333335,"{'I': -1.0, 'Pt': 2.0}"
Br2F8Rb2,48.54325000000004,[]
Bi4O8Sr2,45.2827857142859,"({'Bi': 3.0, 'O': -2.0, 'Sr': 2.0},)"
H2Mg4O5,26.385818181817733,"({'H': 1.0, 'Mg': 2.0, 'O': -2.0},)"
Al4Cl16Sr2,54.98695454545466,"({'Al': 3.0, 'Cl': -1.0, 'Sr': 2.0},)"
Se1Yb1,755.6555750000003,"({'Se': -2.0, 'Yb': 2.0},)"
Ag4Cl4O8,62.29162500000008,[]
Al4Cl12,66.66856249999987,"({'Al': 3.0, 'Cl': -1.0},)"
Bi2Se2Te1,71.99489999999997,"{'Bi': 3.0, 'Se': -2.0, 'Te': -2.0}"
C1K1N1,159.07466666666716,"{'C': 2.0, 'K': 1.0, 'N': -3.0}"
As4S6,127.52834999999996,"{'As': 3.0, 'S': -2.0}"
Pd1S6Ta2,85.532333333334,"{'Pd': 2.0, 'S': -2.0, 'Ta': 5.0}"
Lu2Te6,52.45837499999983,"({'Lu': 3.0, 'Te': -1.0},)"
Te6Th2,70.23512499999995,"({'Te': -1.3333333333333333, 'Th': 4.0},)"
Ag3P7Sn1,309.4144090909091,"{'Ag': 1.0, 'P': -0.7142857142857143, 'Sn': 2.0}"
C2F6O6S2Zn1,15.697176470588214,"{'C': 4.0, 'F': -1.0, 'O': -2.0, 'S': 4.0, 'Zn': 2.0}"
Nb6Si2Te12,94.29750000000055,"{'Nb': 2.6666666666666665, 'Si': 4.0, 'Te': -2.0}"
I4Zr2,78.03466666666692,"({'I': -1.0, 'Zr': 2.0},)"
Bi2Pb2Se5,38.5575555555555,"{'Bi': 3.0, 'Pb': 2.0, 'Se': -2.0}"
Cl6Ru2,74.41979166666668,"({'Cl': -1.0, 'Ru': 3.0},)"
Cl2Re6Se8,68.01600000000008,"({'Cl': -1.0, 'Re': 3.0, 'Se': -2.0},)"
H2O4Sc2,88.09937499999964,"({'H': 1.0, 'O': -2.0, 'Sc': 3.0},)"
Bi2Pb1Se4,48.72114285714302,"{'Bi': 3.0, 'Pb': 2.0, 'Se': -2.0}"
Ho2I2O2,47.64049999999998,"({'Ho': 3.0, 'I': -1.0, 'O': -2.0},)"
Br2O2Tm2,41.32366666666697,"({'Br': -1.0, 'O': -2.0, 'Tm': 3.0},)"
C2Fe1O6,43.05799999999937,[]
Br2Lu2O2,46.78016666666718,"({'Br': -1.0, 'Lu': 3.0, 'O': -2.0},)"
B2C3N6,44.02754545454624,"{'B': 3.0, 'C': 4.0, 'N': -3.0}"
I6Os2Pr6,71.99128571428615,[]
Br2Ca2Cu1O2,43.57428571428557,"({'Br': -1.0, 'Ca': 2.0, 'Cu': 2.0, 'O': -2.0},)"
