formula,target,oxidation_states
Al1Ti1,2.060697840353612,[]
Mg2O8S2,1.845098040014257,"({'Mg': 2.0, 'O': -2.0, 'S': 6.0},)"
B2Cu2Se4,1.8864907251724816,"{'B': 3.0, 'Cu': 1.0, 'Se': -2.0}"
Er4F12,1.8573324964312683,"({'Er': 3.0, 'F': -1.0},)"
Li4O6Pd2,2.0211892990699383,"({'Li': 1.0, 'O': -2.0, 'Pd': 4.0},)"
Lu1O2Rb1,1.968482948553935,"({'Lu': 3.0, 'O': -2.0, 'Rb': 1.0},)"
As4Nb2,2.093421685162235,"{'As': -2.5, 'Nb': 5.0}"
Re2Ti1W1,2.4548448600085098,[]
Si2Sr2Zn2,1.6901960800285136,"({'Si': -4.0, 'Sr': 2.0, 'Zn': 2.0},)"
Li3Pd1,1.4830708663695162,[]
Ba3Bi3Na3,1.3617278360175928,[]
Ag2K4Sb2,1.146128035678238,"({'Ag': 1.0, 'K': 1.0, 'Sb': -3.0},)"
Al4Na4O8,2.016168329922868,"({'Al': 3.0, 'Na': 1.0, 'O': -2.0},)"
Al2Ba3Sn2,1.4913616938342726,[]
Al2K4Na2P4,1.4471580313422192,"({'Al': 3.0, 'K': 1.0, 'Na': 1.0, 'P': -3.0},)"
K1O2Y1,1.9030899869919435,"({'K': 1.0, 'O': -2.0, 'Y': 3.0},)"
As1B1O4,1.662757831681574,"({'As': 5.0, 'B': 3.0, 'O': -2.0},)"
Au2Rb2S2,1.146128035678238,"{'Au': 1.0, 'Rb': 1.0, 'S': -2.0}"
Al1Mn2Nb1,2.2787536009528293,[]
As6Ca6,1.6812412373755872,"({'As': -2.0, 'Ca': 2.0},)"
Ba6N2Na2,1.0413926851582251,[]
F6Sb1Tl1,0.9030899869919436,"{'F': -1.0, 'Sb': 5.0, 'Tl': 1.0}"
Nb1Os2Sc1,2.3541084391474008,"({'Nb': 2.0, 'Os': -2.0, 'Sc': 2.0},)"
Ba1Ge2Li2Mg2,1.5314789170422551,[]
Ba1F6Ti1,1.6901960800285136,"({'Ba': 2.0, 'F': -1.0, 'Ti': 4.0},)"
Ba1F6Sn1,1.6532125137753435,"({'Ba': 2.0, 'F': -1.0, 'Sn': 4.0},)"
Li4Na4Te4,1.3979400086720375,"({'Li': 1.0, 'Na': 1.0, 'Te': -2.0},)"
Cu2Na4P2,1.5314789170422551,"({'Cu': 1.0, 'Na': 1.0, 'P': -3.0},)"
Au3K2,1.5440680443502757,[]
Ba1P2Pd2,1.7853298350107671,"({'Ba': 2.0, 'P': -3.0, 'Pd': 2.0},)"
As3Ru3Zr3,2.271841606536499,[]
Cu2K2Te2,1.462397997898956,"({'Cu': 1.0, 'K': 1.0, 'Te': -2.0},)"
F10P2,0.7781512503836436,"({'F': -1.0, 'P': 5.0},)"
Au2Na2Te2,1.4771212547196624,"{'Au': 1.0, 'Na': 1.0, 'Te': -2.0}"
Al2Ge2Na2,1.5563025007672873,[]
Cu1Sc1,1.9084850188786493,[]
Mg1Rh1,2.060697840353612,[]
Au2Si2Sr1,1.9731278535996983,"{'Au': -1.0, 'Si': 0.0, 'Sr': 2.0}"
Ca6N6V2,1.9395192526186185,"{'Ca': 2.0, 'N': -3.0, 'V': 3.0}"
Ca1O6Sb2,2.0211892990699383,"({'Ca': 2.0, 'O': -2.0, 'Sb': 5.0},)"
As2C2V6,2.281033367247728,"{'As': -3.0, 'C': -4.0, 'V': 2.3333333333333335}"
Au1Ge2In3Yb3,1.7160033436347992,[]
Cs2F6Nb1,1.3010299956639813,"({'Cs': 1.0, 'F': -1.0, 'Nb': 4.0},)"
P8Pt4,2.247973266361807,"{'P': 1.0, 'Pt': -2.0}"
Cs2F4Hg1,1.3010299956639813,"({'Cs': 1.0, 'F': -1.0, 'Hg': 2.0},)"
Mo2Pt4Si6,2.2648178230095364,"{'Mo': 4.0, 'Pt': -2.0, 'Si': 0.0}"
Er16O24,2.1760526516698646,"({'Er': 3.0, 'O': -2.0},)"
Ag2K4P2,1.3617278360175928,"({'Ag': 1.0, 'K': 1.0, 'P': -3.0},)"
Au1Ba2Sb1,1.4913616938342726,"({'Au': -1.0, 'Ba': 2.0, 'Sb': -3.0},)"
Cu4Si2Te6,1.7160033436347992,"{'Cu': 1.0, 'Si': 4.0, 'Te': -2.0}"
In1P1,1.7671400026025408,"{'In': 3.0, 'P': -3.0}"
B2Tb1,2.2121876044039577,[]
Er2O7Si2,2.2121876044039577,"({'Er': 3.0, 'O': -2.0, 'Si': 4.0},)"
Sb8Zn8,1.6812412373755872,"({'Sb': -2.0, 'Zn': 2.0},)"
Ca1Nd1Zn2,1.6989700043360187,[]
Pb8Pt2,1.6532125137753435,[]
As16Mg4,1.6334684555795864,"({'As': -0.5, 'Mg': 2.0},)"
Al4P8Sr6,1.724275869600789,"({'Al': 3.0, 'P': -3.0, 'Sr': 2.0},)"
Ba2Fe1O6Re1,2.096910013008056,"{'Ba': 2.0, 'Fe': 3.0, 'O': -2.0, 'Re': 5.0}"
Se1Yb1,1.7160033436347992,"({'Se': -2.0, 'Yb': 2.0},)"
Ce1Hg2,1.7481880270062005,[]
Cl6Nb1Rb2,1.0,"({'Cl': -1.0, 'Nb': 4.0, 'Rb': 1.0},)"
Au1Cr1Te4,1.4313637641589874,"{'Au': 5.0, 'Cr': 3.0, 'Te': -2.0}"
Ca4Mg4O16Si4,2.0043213737826417,"({'Ca': 2.0, 'Mg': 2.0, 'O': -2.0, 'Si': 4.0},)"
Ir3Se8,1.9242792860618816,"{'Ir': 3.3333333333333335, 'Se': -1.25}"
B16C8Y8,2.247973266361807,"{'B': 0.375, 'C': -3.75, 'Y': 3.0}"
Ag2F6Mg2,1.869231719730976,"({'Ag': 1.0, 'F': -1.0, 'Mg': 2.0},)"
