formula,target,oxidation_states
Ag2Ca1Ge2,1.4471580313422192,[]
Ba1Ge2Mg2,1.5185139398778875,[]
Ba1Mg2Si2,1.6020599913279625,[]
Pd4Se6Tl2,1.0791812460476249,"{'Pd': 2.5, 'Se': -2.0, 'Tl': 1.0}"
Au2O4Rb2,1.0791812460476249,"({'Au': 3.0, 'O': -2.0, 'Rb': 1.0},)"
C10Y8,1.7160033436347992,"({'C': -2.4, 'Y': 3.0},)"
As2Er2O2Zn2,1.5440680443502757,"({'As': -3.0, 'Er': 3.0, 'O': -2.0, 'Zn': 2.0},)"
Cs1Cu3S2,0.9030899869919436,"({'Cs': 1.0, 'Cu': 1.0, 'S': -2.0},)"
Cs2Cu1F6K1,1.146128035678238,"({'Cs': 1.0, 'Cu': 3.0, 'F': -1.0, 'K': 1.0},)"
Co4P4Zr4,2.060697840353612,"({'Co': 1.0, 'P': -3.0, 'Zr': 2.0},)"
Cd2Na6,0.6989700043360189,[]
Rh4Si4Ti4,1.944482672150169,[]
Ba6Fe2N6,1.2787536009528289,"{'Ba': 2.0, 'Fe': 3.0, 'N': -3.0}"
Er1O2Rb1,1.6989700043360187,"({'Er': 3.0, 'O': -2.0, 'Rb': 1.0},)"
Dy1O2Rb1,1.6812412373755872,"({'Dy': 3.0, 'O': -2.0, 'Rb': 1.0},)"
Na5O6Re1,1.5563025007672873,"({'Na': 1.0, 'O': -2.0, 'Re': 7.0},)"
F4K2Zn1,1.3222192947339193,"({'F': -1.0, 'K': 1.0, 'Zn': 2.0},)"
K4O4Zn2,1.0413926851582251,"({'K': 1.0, 'O': -2.0, 'Zn': 2.0},)"
Ag2As2Sr2,1.4913616938342726,"({'Ag': 1.0, 'As': -3.0, 'Sr': 2.0},)"
Cu1Tm1,1.6334684555795864,[]
Mn3Sc3Si3,1.8750612633917,"({'Mn': 2.0, 'Sc': 2.0, 'Si': -4.0},)"
Fe3Ge3Sc3,1.724275869600789,[]
Pt4S6Tl2,1.2041199826559248,"{'Pt': 2.5, 'S': -2.0, 'Tl': 1.0}"
Al4O12Sm4,2.041392685158225,"({'Al': 3.0, 'O': -2.0, 'Sm': 3.0},)"
F12Sm4,1.6812412373755872,"({'F': -1.0, 'Sm': 3.0},)"
Bi4K2,0.4771212547196624,[]
Al2Sn2Sr3,1.3979400086720375,[]
Al3Si2Y2,1.812913356642856,[]
As2Sr1Zn2,1.5185139398778875,"({'As': -3.0, 'Sr': 2.0, 'Zn': 2.0},)"
F8Na2Y2,1.5440680443502757,"({'F': -1.0, 'Na': 1.0, 'Y': 3.0},)"
Cr2P8,2.0,"{'Cr': 3.0, 'P': -0.75}"
Co2Ga1Mn1,1.9030899869919435,[]
B4Rh5Sr2,1.8976270912904407,[]
Mg2O14Si4Sr4,1.6334684555795864,"({'Mg': 2.0, 'O': -2.0, 'Si': 4.0, 'Sr': 2.0},)"
Ba2Sn2,1.2041199826559248,[]
F6Pt1Zn1,1.3617278360175928,"({'F': -1.0, 'Pt': 4.0, 'Zn': 2.0},)"
Ca1F6Pt1,1.146128035678238,"({'Ca': 2.0, 'F': -1.0, 'Pt': 4.0},)"
Ag2Sn2Tm2,1.6020599913279625,[]
B4C4Sm2,2.096910013008056,"{'B': 3.0, 'C': -4.0, 'Sm': 2.0}"
Cd2Sb2Sr1,1.2787536009528289,"({'Cd': 2.0, 'Sb': -3.0, 'Sr': 2.0},)"
B4Co4Mo4,2.250420002308894,"({'B': -3.0, 'Co': 1.0, 'Mo': 2.0},)"
Ag1Sc2Tl1,1.4913616938342726,[]
Al2Hg1Te4,1.2041199826559248,"{'Al': 3.0, 'Hg': 2.0, 'Te': -2.0}"
Sb2Sr1Zn2,1.2552725051033058,"({'Sb': -3.0, 'Sr': 2.0, 'Zn': 2.0},)"
Ba1P2Zn2,1.462397997898956,"({'Ba': 2.0, 'P': -3.0, 'Zn': 2.0},)"
Pd8Sb4,1.5910646070264989,[]
Cd2Sb2Yb1,1.3222192947339193,"({'Cd': 2.0, 'Sb': -3.0, 'Yb': 2.0},)"
As1Y1,1.7075701760979365,"({'As': -3.0, 'Y': 3.0},)"
Ge3Ru3Sc3,1.9242792860618816,[]
Au4Sb8,1.380211241711606,"{'Au': 0.0, 'Sb': 0.0}"
F4Tl4,0.4771212547196624,"({'F': -1.0, 'Tl': 1.0},)"
Ba2Cu4O4,1.3424226808222062,"({'Ba': 2.0, 'Cu': 1.0, 'O': -2.0},)"
B2Ca3Ni7,1.7323937598229686,[]
Ge2Sr1Zn2,1.380211241711606,[]
Au2Sc2Si2,1.7993405494535817,"{'Au': 1.0, 'Sc': 3.0, 'Si': -4.0}"
F6In1K2Na1,0.9542425094393248,"({'F': -1.0, 'In': 3.0, 'K': 1.0, 'Na': 1.0},)"
O4S2Sc4,1.8260748027008264,"{'O': -2.0, 'S': -2.0, 'Sc': 3.0}"
Mg2Ni3P1,1.8388490907372552,[]
Cd1Cu4Er1,1.7075701760979365,[]
Mn3Si1,1.99563519459755,[]
Ge8Li30,1.2787536009528289,[]
Al6Cu3Yb3,1.6127838567197357,[]
Ag1Br3Cs1,1.0,"({'Ag': 2.0, 'Br': -1.0, 'Cs': 1.0},)"
P2S8Sc2,0.7781512503836436,"{'P': 5.0, 'S': -2.0, 'Sc': 3.0}"
Au2Cs2O4,1.0,"({'Au': 3.0, 'Cs': 1.0, 'O': -2.0},)"
Nd4Si4,1.724275869600789,"({'Nd': 2.0, 'Si': -2.0},)"
Si2Th1,1.6720978579357175,[]
Ce4Mg2Si4,1.6812412373755872,"({'Ce': 3.0, 'Mg': 2.0, 'Si': -4.0},)"
Na2O4Pd3,1.5440680443502757,"({'Na': 1.0, 'O': -2.0, 'Pd': 2.0},)"
Hg1In2Se4,1.0,"{'Hg': 2.0, 'In': 3.0, 'Se': -2.0}"
Sb2Sc4,1.6020599913279625,[]
Rh8Sn4,1.740362689494244,[]
O10Ta4,1.8182940918649213,"({'O': -2.0, 'Ta': 5.0},)"
F3Hg1Rb1,1.1760912590556811,"({'F': -1.0, 'Hg': 2.0, 'Rb': 1.0},)"
Mn1Rh1Ti2,1.9084850188786493,[]
Ag1Lu2Tl1,1.3010299956639813,[]
Fe6Ge4Li1,1.812913356642856,[]
Ge3Pd1Sr1,1.4313637641589874,[]
Li26Si8,1.4471580313422192,[]
B4Ir4Sr2,1.8573324964312683,[]
Fe6Si6Ti6,2.037426497940624,"({'Fe': 2.0, 'Si': -4.0, 'Ti': 2.0},)"
Cu4Pr3Sn4,1.6812412373755872,[]
