formula,target,oxidation_states
Ba1Te1,98.58577122703691,"({'Ba': 2.0, 'Te': -2.0},)"
F2S2Y2,339.5857520912048,"({'F': -1.0, 'S': -2.0, 'Y': 3.0},)"
Si1Sn1,344.5857516941958,"({'Si': -4.0, 'Sn': 4.0},)"
Cs2Se1,100.58577106823331,"({'Cs': 1.0, 'Se': -2.0},)"
Na4Pt2S4,355.58575082077624,"{'Na': 1.0, 'Pt': 2.0, 'S': -2.0}"
Ba2Hf2N4,719.5857219185235,"({'Ba': 2.0, 'Hf': 4.0, 'N': -3.0},)"
Ba2Cu2Te6Y2,172.58576535130422,"({'Ba': 2.0, 'Cu': 1.0, 'Te': -2.0, 'Y': 3.0},)"
Cs3Sb1,69.63722405788964,"({'Cs': 1.0, 'Sb': -3.0},)"
C1K2N2,1979.5856218722645,"{'C': 4.0, 'K': 1.0, 'N': -3.0}"
S1Sr1,219.58576161942003,"({'S': -2.0, 'Sr': 2.0},)"
C2Pd1Rb2,1826.5856340207388,"{'C': -2.0, 'Pd': 2.0, 'Rb': 1.0}"
Cu6Rb2S4,317.58575383804435,"({'Cu': 1.0, 'Rb': 1.0, 'S': -2.0},)"
Si4Sr8,217.5857617782236,"({'Si': -4.0, 'Sr': 2.0},)"
K2S4Sb2,330.5857528058209,"{'K': 1.0, 'S': -2.0, 'Sb': 3.0}"
K4P2Zn1,414.5857461360704,"({'K': 1.0, 'P': -3.0, 'Zn': 2.0},)"
Ca3N1P1,485.1102590218785,"({'Ca': 2.0, 'N': -3.0, 'P': -3.0},)"
Be4Ca2N4,1112.585690713619,"({'Be': 2.0, 'Ca': 2.0, 'N': -3.0},)"
C1N2Sr1,2014.5856190932016,"{'C': 4.0, 'N': -3.0, 'Sr': 2.0}"
Ir4Sb8,227.5857609842057,"{'Ir': 3.0, 'Sb': -1.5}"
Ag2K1P1S4,531.5857368460606,"{'Ag': 1.0, 'K': 1.0, 'P': 5.0, 'S': -2.0}"
B2Cu2S4,689.5857243005772,"{'B': 3.0, 'Cu': 1.0, 'S': -2.0}"
Hf2O6Sr2,776.3577663735823,"({'Hf': 4.0, 'O': -2.0, 'Sr': 2.0},)"
K4O6Ti2,795.5857158839873,"({'K': 1.0, 'O': -2.0, 'Ti': 4.0},)"
Ga4Se6,280.5857567759106,"{'Ga': 3.0, 'Se': -2.0}"
B2Mg1O6Sr2,1326.5856737216354,"({'B': 3.0, 'Mg': 2.0, 'O': -2.0, 'Sr': 2.0},)"
F6Pb1Zn1,534.5857366078552,"({'F': -1.0, 'Pb': 4.0, 'Zn': 2.0},)"
Cs2F6In1Na1,465.5857420865789,"({'Cs': 1.0, 'F': -1.0, 'In': 3.0, 'Na': 1.0},)"
O1Rb2,275.5857571729196,"({'O': -2.0, 'Rb': 1.0},)"
F6Na1Rb2Rh1,558.5857347022122,"({'F': -1.0, 'Na': 1.0, 'Rb': 1.0, 'Rh': 3.0},)"
Ag2Al2Te4,323.58575336163346,"({'Ag': 1.0, 'Al': 3.0, 'Te': -2.0},)"
Li1O2Rh1,571.5857336699888,"({'Li': 1.0, 'O': -2.0, 'Rh': 3.0},)"
Ga2Se4Zn1,260.58575836394647,"{'Ga': 3.0, 'Se': -2.0, 'Zn': 2.0}"
Li1Se2Y1,226.58576106360744,"({'Li': 1.0, 'Se': -2.0, 'Y': 3.0},)"
Ca4Li4Sb4,364.5857501061601,"({'Ca': 2.0, 'Li': 1.0, 'Sb': -3.0},)"
Ga2Hg1Te4,206.5857626516433,"{'Ga': 3.0, 'Hg': 2.0, 'Te': -2.0}"
Ca1S1,244.5857596343752,"({'Ca': 2.0, 'S': -2.0},)"
K1Te2Y1,173.5857652719024,"({'K': 1.0, 'Te': -2.0, 'Y': 3.0},)"
Ga9K3,272.585757411125,[]
Fe2P4,468.5857418483736,"{'Fe': 2.0, 'P': -1.0}"
P6Rb4,506.5857388311055,"({'P': -0.6666666666666666, 'Rb': 1.0},)"
Pb1Se1,138.58576805096516,"({'Pb': 2.0, 'Se': -2.0},)"
In2Rb2Te4,181.58576463668808,"{'In': 3.0, 'Rb': 1.0, 'Te': -2.0}"
Ba2F2I2,242.58575979317877,"({'Ba': 2.0, 'F': -1.0, 'I': -1.0},)"
Cl3Cs1Ge1,273.5857573317232,"({'Cl': -1.0, 'Cs': 1.0, 'Ge': 2.0},)"
Cl1N1Sr2,408.5857466124812,"({'Cl': -1.0, 'N': -3.0, 'Sr': 2.0},)"
Br1N1Sr2,397.5857474859008,"({'Br': -1.0, 'N': -3.0, 'Sr': 2.0},)"
Cl2Sr1,201.58576304865227,"({'Cl': -1.0, 'Sr': 2.0},)"
Bi1Li3,377.5857490739367,[]
I1Na1,119.58576955959924,"({'I': -1.0, 'Na': 1.0},)"
Cl6Pt1Rb2,336.58575232941024,"({'Cl': -1.0, 'Pt': 4.0, 'Rb': 1.0},)"
Cl4Cs2Li2,361.5857503443654,"({'Cl': -1.0, 'Cs': 1.0, 'Li': 1.0},)"
Ba2Cl2F2,283.58575653770527,"({'Ba': 2.0, 'Cl': -1.0, 'F': -1.0},)"
Ca2Cl2H2,999.5856996860216,"({'Ca': 2.0, 'Cl': -1.0, 'H': -1.0},)"
Cl2H2Sr2,934.5857048471382,"({'Cl': -1.0, 'H': -1.0, 'Sr': 2.0},)"
Ba2H2I2,779.5857171544162,"({'Ba': 2.0, 'H': -1.0, 'I': -1.0},)"
Al2H6,1886.5856292566316,"({'Al': 3.0, 'H': -1.0},)"
